images/British_Shorthair_10.jpg,350,233,83,29,197,142,british_shorthair,0
images/British_Shorthair_174.jpg,375,500,134,79,297,234,british_shorthair,0
images/British_Shorthair_160.jpg,333,500,165,30,327,187,british_shorthair,0
images/British_Shorthair_148.jpg,281,500,205,46,277,115,british_shorthair,0
images/British_Shorthair_149.jpg,375,500,119,26,353,217,british_shorthair,0
images/British_Shorthair_161.jpg,500,333,51,50,294,318,british_shorthair,0
images/British_Shorthair_175.jpg,375,500,184,64,379,265,british_shorthair,0
images/British_Shorthair_203.jpg,375,500,108,29,352,243,british_shorthair,0
images/British_Shorthair_201.jpg,375,500,168,32,375,189,british_shorthair,0
images/British_Shorthair_188.jpg,500,335,98,29,318,251,british_shorthair,0
images/British_Shorthair_163.jpg,365,500,257,84,336,174,british_shorthair,0
images/British_Shorthair_177.jpg,333,500,201,22,314,136,british_shorthair,0
images/British_Shorthair_176.jpg,375,500,76,37,340,280,british_shorthair,0
images/British_Shorthair_162.jpg,335,500,113,27,358,218,british_shorthair,0
images/British_Shorthair_189.jpg,500,425,148,145,394,412,british_shorthair,0
images/British_Shorthair_200.jpg,332,500,171,27,326,183,british_shorthair,0
images/British_Shorthair_16.jpg,500,375,1,1,374,392,british_shorthair,0
images/British_Shorthair_210.jpg,333,500,206,103,321,221,british_shorthair,0
images/British_Shorthair_204.jpg,333,500,244,1,500,264,british_shorthair,0
images/British_Shorthair_199.jpg,375,500,100,9,313,221,british_shorthair,0
images/British_Shorthair_166.jpg,500,333,189,130,269,212,british_shorthair,0
images/British_Shorthair_172.jpg,335,500,62,54,283,243,british_shorthair,0
images/British_Shorthair_173.jpg,332,500,187,34,329,174,british_shorthair,0
images/British_Shorthair_167.jpg,350,500,182,33,409,253,british_shorthair,0
images/British_Shorthair_198.jpg,375,500,172,12,403,255,british_shorthair,0
images/British_Shorthair_205.jpg,500,385,1,1,385,378,british_shorthair,0
images/British_Shorthair_17.jpg,332,500,116,1,372,242,british_shorthair,0
images/British_Shorthair_15.jpg,434,600,73,13,216,154,british_shorthair,0
images/British_Shorthair_207.jpg,375,500,82,39,261,216,british_shorthair,0
images/British_Shorthair_159.jpg,333,500,174,59,361,226,british_shorthair,0
images/British_Shorthair_165.jpg,332,500,255,41,386,162,british_shorthair,0
images/British_Shorthair_164.jpg,375,500,100,18,388,285,british_shorthair,0
images/British_Shorthair_170.jpg,342,500,131,30,393,264,british_shorthair,0
images/British_Shorthair_158.jpg,332,500,156,45,348,231,british_shorthair,0
images/British_Shorthair_117.jpg,375,500,178,107,294,223,british_shorthair,0
images/British_Shorthair_103.jpg,333,500,108,149,199,229,british_shorthair,0
images/British_Shorthair_102.jpg,333,500,203,7,343,159,british_shorthair,0
images/British_Shorthair_116.jpg,500,500,131,80,432,366,british_shorthair,0
images/British_Shorthair_100.jpg,332,500,201,60,348,213,british_shorthair,0
images/British_Shorthair_114.jpg,500,328,70,77,324,319,british_shorthair,0
images/British_Shorthair_128.jpg,500,332,85,141,243,300,british_shorthair,0
images/British_Shorthair_129.jpg,500,375,111,128,201,227,british_shorthair,0
images/British_Shorthair_115.jpg,500,423,47,108,362,384,british_shorthair,0
images/British_Shorthair_101.jpg,333,500,261,87,371,196,british_shorthair,0
images/British_Shorthair_139.jpg,444,500,75,36,448,382,british_shorthair,0
images/British_Shorthair_105.jpg,333,500,173,10,374,208,british_shorthair,0
images/British_Shorthair_111.jpg,500,375,20,9,262,245,british_shorthair,0
images/British_Shorthair_110.jpg,333,500,126,40,411,256,british_shorthair,0
images/British_Shorthair_104.jpg,500,333,70,21,331,282,british_shorthair,0
images/British_Shorthair_112.jpg,375,500,185,51,325,184,british_shorthair,0
images/British_Shorthair_106.jpg,375,500,203,59,375,223,british_shorthair,0
images/British_Shorthair_107.jpg,333,500,214,27,324,128,british_shorthair,0
images/British_Shorthair_113.jpg,500,457,223,179,322,284,british_shorthair,0
images/British_Shorthair_136.jpg,500,333,43,154,211,313,british_shorthair,0
images/British_Shorthair_122.jpg,346,500,130,56,281,223,british_shorthair,0
images/British_Shorthair_123.jpg,375,500,70,23,222,167,british_shorthair,0
images/British_Shorthair_137.jpg,500,333,11,94,231,306,british_shorthair,0
images/British_Shorthair_121.jpg,500,375,161,265,288,399,british_shorthair,0
images/British_Shorthair_135.jpg,500,465,67,56,373,348,british_shorthair,0
images/British_Shorthair_109.jpg,375,500,114,12,449,290,british_shorthair,0
images/British_Shorthair_108.jpg,500,333,99,33,239,179,british_shorthair,0
images/British_Shorthair_134.jpg,375,500,165,5,343,184,british_shorthair,0
images/British_Shorthair_120.jpg,375,500,162,70,363,218,british_shorthair,0
images/British_Shorthair_118.jpg,500,333,74,49,285,294,british_shorthair,0
images/British_Shorthair_124.jpg,375,500,264,17,403,152,british_shorthair,0
images/British_Shorthair_130.jpg,333,500,135,30,378,243,british_shorthair,0
images/British_Shorthair_125.jpg,334,500,83,6,164,83,british_shorthair,0
images/British_Shorthair_119.jpg,375,500,190,21,387,222,british_shorthair,0
images/British_Shorthair_133.jpg,335,500,148,1,373,215,british_shorthair,0
images/British_Shorthair_127.jpg,500,322,49,130,264,355,british_shorthair,0
images/British_Shorthair_126.jpg,500,354,54,97,191,227,british_shorthair,0
images/British_Shorthair_196.jpg,500,333,125,1,321,205,british_shorthair,0
images/British_Shorthair_182.jpg,500,427,71,58,357,305,british_shorthair,0
images/British_Shorthair_155.jpg,500,375,171,98,304,230,british_shorthair,0
images/British_Shorthair_141.jpg,500,438,23,9,325,315,british_shorthair,0
images/British_Shorthair_169.jpg,333,500,186,94,279,190,british_shorthair,0
images/British_Shorthair_168.jpg,500,333,14,27,319,275,british_shorthair,0
images/British_Shorthair_140.jpg,333,500,147,41,286,183,british_shorthair,0
images/British_Shorthair_154.jpg,332,500,210,1,362,139,british_shorthair,0
images/British_Shorthair_183.jpg,500,375,18,241,261,459,british_shorthair,0
images/British_Shorthair_197.jpg,375,500,128,5,359,248,british_shorthair,0
images/german_shorthaired_119.jpg,500,500,128,22,240,222,german_shorthaired,1
images/german_shorthaired_131.jpg,375,500,90,209,246,357,german_shorthaired,1
images/german_shorthaired_125.jpg,375,500,157,56,264,116,german_shorthaired,1
images/german_shorthaired_124.jpg,500,375,36,34,341,255,german_shorthaired,1
images/german_shorthaired_130.jpg,500,333,175,145,291,217,german_shorthaired,1
images/german_shorthaired_118.jpg,375,500,159,43,292,206,german_shorthaired,1
images/german_shorthaired_126.jpg,333,500,194,62,425,191,german_shorthaired,1
images/german_shorthaired_132.jpg,333,500,201,147,345,287,german_shorthaired,1
images/german_shorthaired_133.jpg,333,500,105,71,319,268,german_shorthaired,1
images/german_shorthaired_127.jpg,500,357,77,40,251,170,german_shorthaired,1
images/german_shorthaired_123.jpg,500,375,172,23,277,105,german_shorthaired,1
images/german_shorthaired_137.jpg,500,332,53,76,318,300,german_shorthaired,1
images/german_shorthaired_136.jpg,500,391,39,15,383,316,german_shorthaired,1
images/german_shorthaired_122.jpg,375,500,176,66,312,144,german_shorthaired,1
images/german_shorthaired_134.jpg,332,500,134,65,230,150,german_shorthaired,1
images/german_shorthaired_120.jpg,500,333,52,83,203,181,german_shorthaired,1
images/german_shorthaired_108.jpg,335,500,239,63,310,125,german_shorthaired,1
images/german_shorthaired_109.jpg,335,500,311,25,390,97,german_shorthaired,1
images/german_shorthaired_121.jpg,375,500,354,108,404,152,german_shorthaired,1
images/german_shorthaired_135.jpg,333,500,146,54,377,215,german_shorthaired,1
images/german_shorthaired_152.jpg,500,333,73,154,287,303,german_shorthaired,1
images/german_shorthaired_146.jpg,500,375,58,125,150,197,german_shorthaired,1
images/german_shorthaired_185.jpg,500,333,57,204,224,308,german_shorthaired,1
images/german_shorthaired_13.jpg,375,500,251,17,367,120,german_shorthaired,1
images/german_shorthaired_12.jpg,375,500,208,21,381,155,german_shorthaired,1
images/german_shorthaired_184.jpg,371,500,269,168,334,233,german_shorthaired,1
images/german_shorthaired_190.jpg,375,500,191,48,427,236,german_shorthaired,1
images/german_shorthaired_147.jpg,375,500,1,20,386,321,german_shorthaired,1
images/german_shorthaired_153.jpg,500,333,106,91,248,182,german_shorthaired,1
images/german_shorthaired_179.jpg,375,500,219,19,438,329,german_shorthaired,1
images/german_shorthaired_145.jpg,500,335,61,81,217,197,german_shorthaired,1
images/german_shorthaired_151.jpg,333,500,182,54,285,156,german_shorthaired,1
images/german_shorthaired_186.jpg,500,375,71,28,333,189,german_shorthaired,1
images/german_shorthaired_10.jpg,500,320,40,60,291,243,german_shorthaired,1
images/german_shorthaired_11.jpg,375,500,184,33,408,213,german_shorthaired,1
images/german_shorthaired_187.jpg,500,375,181,43,296,154,german_shorthaired,1
images/german_shorthaired_150.jpg,500,333,149,177,215,255,german_shorthaired,1
images/german_shorthaired_144.jpg,500,354,110,66,246,202,german_shorthaired,1
images/german_shorthaired_178.jpg,500,375,158,140,279,219,german_shorthaired,1
images/german_shorthaired_140.jpg,500,333,121,146,249,271,german_shorthaired,1
images/german_shorthaired_154.jpg,500,333,1,21,320,328,german_shorthaired,1
images/german_shorthaired_168.jpg,375,500,134,66,432,328,german_shorthaired,1
images/german_shorthaired_183.jpg,283,500,288,49,463,217,german_shorthaired,1
images/german_shorthaired_15.jpg,333,500,53,12,232,137,german_shorthaired,1
images/german_shorthaired_14.jpg,371,500,292,175,439,302,german_shorthaired,1
images/german_shorthaired_182.jpg,500,375,103,146,274,285,german_shorthaired,1
images/german_shorthaired_169.jpg,375,500,171,81,369,263,german_shorthaired,1
images/german_shorthaired_155.jpg,294,500,121,36,289,151,german_shorthaired,1
images/german_shorthaired_141.jpg,500,333,97,83,259,198,german_shorthaired,1
images/german_shorthaired_157.jpg,500,333,34,27,268,230,german_shorthaired,1
images/german_shorthaired_143.jpg,500,375,88,61,228,204,german_shorthaired,1
images/german_shorthaired_180.jpg,500,375,74,8,235,227,german_shorthaired,1
images/german_shorthaired_16.jpg,500,333,99,98,226,199,german_shorthaired,1
images/german_shorthaired_17.jpg,500,333,125,151,220,232,german_shorthaired,1
images/german_shorthaired_181.jpg,375,500,163,1,464,344,german_shorthaired,1
images/german_shorthaired_142.jpg,375,500,149,109,224,162,german_shorthaired,1
images/german_shorthaired_156.jpg,500,375,19,99,213,238,german_shorthaired,1
images/german_shorthaired_173.jpg,375,500,289,89,364,140,german_shorthaired,1
images/german_shorthaired_167.jpg,333,500,150,43,415,240,german_shorthaired,1
images/german_shorthaired_166.jpg,333,500,127,39,347,249,german_shorthaired,1
images/german_shorthaired_172.jpg,375,500,167,66,242,124,german_shorthaired,1
images/german_shorthaired_158.jpg,375,500,130,108,373,268,german_shorthaired,1
images/german_shorthaired_164.jpg,500,499,60,48,457,398,german_shorthaired,1
images/german_shorthaired_170.jpg,371,500,142,102,348,305,german_shorthaired,1
images/german_shorthaired_18.jpg,500,333,120,54,267,147,german_shorthaired,1
images/german_shorthaired_171.jpg,500,478,160,132,319,245,german_shorthaired,1
images/german_shorthaired_165.jpg,375,500,299,79,476,200,german_shorthaired,1
images/german_shorthaired_159.jpg,375,500,147,113,399,311,german_shorthaired,1
images/german_shorthaired_161.jpg,333,500,96,75,235,203,german_shorthaired,1
images/german_shorthaired_175.jpg,417,500,47,19,457,357,german_shorthaired,1
images/german_shorthaired_149.jpg,500,361,135,111,228,184,german_shorthaired,1
images/german_shorthaired_148.jpg,306,500,235,114,293,163,german_shorthaired,1
